# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TcIL3000_0_36640	TcIL3000_0_36640	TcIL3000_0_36640.1	protein_coding	0	0	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_36650	TcIL3000_0_36650	TcIL3000_0_36650.1	protein_coding	0	0	0	29	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_36660	TcIL3000_0_36660	TcIL3000_0_36660.1	protein_coding	7	2	12	8	0	0	1	1	0	0	6	0	0	10	0	0	0	0	0	1	0	0	2	8
TcIL3000_0_36670	TcIL3000_0_36670	TcIL3000_0_36670.1	protein_coding	6	6	15	0	0	0	0	0	1	0	5	0	0	14	0	0	0	0	0	3	0	0	6	0
TcIL3000_0_36680	TcIL3000_0_36680	TcIL3000_0_36680.1	protein_coding	0	0	0	140	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	113
TcIL3000_0_36690	TcIL3000_0_36690	TcIL3000_0_36690.1	protein_coding	0	0	0	147	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	80
TcIL3000_0_36700	TcIL3000_0_36700	TcIL3000_0_36700.1	protein_coding	0	0	1	14	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	2
TcIL3000_0_36710	TcIL3000_0_36710	TcIL3000_0_36710.1	protein_coding	0	0	0	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11
TcIL3000_0_36720	TcIL3000_0_36720	TcIL3000_0_36720.1	protein_coding	0	5	6	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	4
TcIL3000_0_36730	TcIL3000_0_36730	TcIL3000_0_36730.1	protein_coding	0	4	3	32	0	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	0	4	0
TcIL3000_0_36750	TcIL3000_0_36750	TcIL3000_0_36750.1	protein_coding	1	0	2	47	0	0	0	0	0	24	1	0	0	2	0	0	0	0	0	0	0	0	0	23
TcIL3000_0_36760	TcIL3000_0_36760	TcIL3000_0_36760.1	protein_coding	0	1	1	58	0	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	1	26
TcIL3000_0_36770	TcIL3000_0_36770	TcIL3000_0_36770.1	protein_coding	0	0	0	109	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	32
TcIL3000_0_36780	TcIL3000_0_36780	TcIL3000_0_36780.1	protein_coding	0	7	3	88	0	0	0	0	0	59	0	0	0	3	0	0	0	0	0	0	0	0	7	29
TcIL3000_0_36790	TcIL3000_0_36790	TcIL3000_0_36790.1	protein_coding	2	12	14	70	0	0	0	0	0	31	2	0	0	14	0	0	0	0	0	0	0	0	12	39
TcIL3000_0_36810	TcIL3000_0_36810	TcIL3000_0_36810.1	protein_coding	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77
TcIL3000_0_36820	TcIL3000_0_36820	TcIL3000_0_36820.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
TcIL3000_0_36830	TcIL3000_0_36830	TcIL3000_0_36830.1	protein_coding	0	0	2	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12
TcIL3000_0_36840	TcIL3000_0_36840	TcIL3000_0_36840.1	protein_coding	0	0	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_36850	TcIL3000_0_36850	TcIL3000_0_36850.1	protein_coding	0	5	3	11	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	5	10
TcIL3000_0_36860	TcIL3000_0_36860	TcIL3000_0_36860.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
TcIL3000_0_36920	TcIL3000_0_36920	TcIL3000_0_36920.1	protein_coding	3	14	38	214	0	1	0	0	1	68	2	0	0	36	0	0	0	0	0	1	0	0	14	146
TcIL3000_0_36930	TcIL3000_0_36930	TcIL3000_0_36930.1	protein_coding	10	57	69	133	0	0	0	0	1	124	9	0	0	68	0	0	0	0	0	1	0	0	57	9
TcIL3000_0_36950	TcIL3000_0_36950	TcIL3000_0_36950.1	protein_coding	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TcIL3000_0_36960	TcIL3000_0_36960	TcIL3000_0_36960.1	protein_coding	1	0	3	5	0	0	0	0	1	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_36970	TcIL3000_0_36970	TcIL3000_0_36970.1	protein_coding	0	3	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	5
TcIL3000_0_36980	TcIL3000_0_36980	TcIL3000_0_36980.1	protein_coding	0	3	5	12	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	3	6
TcIL3000_0_36990	TcIL3000_0_36990	TcIL3000_0_36990.1	protein_coding	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_37000	TcIL3000_0_37000	TcIL3000_0_37000.1	protein_coding	0	10	6	25	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	25
TcIL3000_0_37010	TcIL3000_0_37010	TcIL3000_0_37010.1	protein_coding	1	6	9	178	0	0	0	0	1	51	1	0	0	8	0	0	0	0	0	1	0	0	6	127
TcIL3000_0_37020	TcIL3000_0_37020	TcIL3000_0_37020.1	protein_coding	1	15	22	156	0	1	0	0	0	156	0	0	0	21	0	0	0	0	0	1	0	0	15	0
TcIL3000_0_37030	TcIL3000_0_37030	TcIL3000_0_37030.1	protein_coding	0	4	5	187	0	0	0	0	0	172	0	0	0	5	0	0	0	0	0	0	0	0	4	15
TcIL3000_0_37060	TcIL3000_0_37060	TcIL3000_0_37060.1	protein_coding	0	0	1	14	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	10
TcIL3000_0_37110	TcIL3000_0_37110	TcIL3000_0_37110.1	protein_coding	0	5	5	75	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	75
TcIL3000_0_37120	TcIL3000_0_37120	TcIL3000_0_37120.1	protein_coding	1	11	11	77	0	0	0	0	0	10	1	0	0	11	0	0	0	0	0	0	0	0	11	67
TcIL3000_0_37130	TcIL3000_0_37130	TcIL3000_0_37130.1	protein_coding	4	3	11	93	0	1	2	2	0	90	4	0	0	6	0	0	0	0	0	0	0	0	3	3
TcIL3000_0_37140	TcIL3000_0_37140	TcIL3000_0_37140.1	protein_coding	0	2	1	23	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_37150	TcIL3000_0_37150	TcIL3000_0_37150.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
TcIL3000_0_37160	TcIL3000_0_37160	TcIL3000_0_37160.1	protein_coding	0	3	1	16	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	15
TcIL3000_0_37180	TcIL3000_0_37180	TcIL3000_0_37180.1	protein_coding	0	3	12	12	0	0	0	1	0	12	0	0	0	11	0	0	0	0	0	0	0	0	3	0
TcIL3000_0_37190	TcIL3000_0_37190	TcIL3000_0_37190.1	protein_coding	0	2	10	171	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	2	161
TcIL3000_0_37200	TcIL3000_0_37200	TcIL3000_0_37200.1	protein_coding	1	2	5	175	0	0	0	0	0	140	1	0	0	5	0	0	0	0	0	0	0	0	2	35
TcIL3000_0_37210	TcIL3000_0_37210	TcIL3000_0_37210.1	protein_coding	6	13	22	84	0	0	0	0	0	0	5	0	0	22	0	0	0	0	1	0	0	0	13	84
TcIL3000_0_37240	TcIL3000_0_37240	TcIL3000_0_37240.1	protein_coding	1	2	6	9	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	1	0	2	9
TcIL3000_0_37280	TcIL3000_0_37280	TcIL3000_0_37280.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TcIL3000_0_37300	TcIL3000_0_37300	TcIL3000_0_37300.1	protein_coding	0	2	1	7	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	3
TcIL3000_0_37310	TcIL3000_0_37310	TcIL3000_0_37310.1	protein_coding	0	3	5	11	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	11
TcIL3000_0_37320	TcIL3000_0_37320	TcIL3000_0_37320.1	protein_coding	0	0	0	19	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_37330	TcIL3000_0_37330	TcIL3000_0_37330.1	protein_coding	0	1	0	18	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	3
TcIL3000_0_37340	TcIL3000_0_37340	TcIL3000_0_37340.1	protein_coding	0	0	0	49	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	38
TcIL3000_0_37350	TcIL3000_0_37350	TcIL3000_0_37350.1	protein_coding	0	0	0	41	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TcIL3000_0_37370	TcIL3000_0_37370	TcIL3000_0_37370.1	protein_coding	0	0	0	38	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_37380	TcIL3000_0_37380	TcIL3000_0_37380.1	protein_coding	0	1	1	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	24
TcIL3000_0_37390	TcIL3000_0_37390	TcIL3000_0_37390.1	protein_coding	2	18	10	169	0	0	0	0	0	21	2	0	0	10	0	0	0	0	0	0	0	0	18	148
TcIL3000_0_37400	TcIL3000_0_37400	TcIL3000_0_37400.1	protein_coding	7	33	29	130	0	0	0	0	0	67	7	0	0	29	0	0	0	0	0	0	0	0	33	63
TcIL3000_0_37410	TcIL3000_0_37410	TcIL3000_0_37410.1	protein_coding	8	13	31	147	0	0	0	2	0	144	8	0	0	29	0	0	0	0	0	0	0	0	13	3
TcIL3000_0_37420	TcIL3000_0_37420	TcIL3000_0_37420.1	protein_coding	2	10	7	28	0	0	0	0	1	0	2	0	0	6	0	0	0	0	0	0	0	0	10	28
TcIL3000_0_37440	TcIL3000_0_37440	TcIL3000_0_37440.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_0_37450	TcIL3000_0_37450	TcIL3000_0_37450.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_0_37460	TcIL3000_0_37460	TcIL3000_0_37460.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_0_37470	TcIL3000_0_37470	TcIL3000_0_37470.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_37480	TcIL3000_0_37480	TcIL3000_0_37480.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_37490	TcIL3000_0_37490	TcIL3000_0_37490.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_37630	TcIL3000_0_37630	TcIL3000_0_37630.1	protein_coding	2	20	37	82	0	0	0	0	0	82	2	0	0	37	0	0	0	0	0	0	0	0	20	0
TcIL3000_0_37640	TcIL3000_0_37640	TcIL3000_0_37640.1	protein_coding	0	2	1	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	6
TcIL3000_0_37650	TcIL3000_0_37650	TcIL3000_0_37650.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
TcIL3000_0_37680	TcIL3000_0_37680	TcIL3000_0_37680.1	protein_coding	2	2	2	171	0	1	0	0	0	30	2	0	0	1	0	0	0	0	0	0	0	0	2	141
TcIL3000_0_37690	TcIL3000_0_37690	TcIL3000_0_37690.1	protein_coding	20	8	33	116	0	1	1	2	1	87	17	0	0	29	0	0	0	0	0	0	3	1	7	29
TcIL3000_0_37700	TcIL3000_0_37700	TcIL3000_0_37700.1	protein_coding	0	5	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	95
TcIL3000_0_37710	TcIL3000_0_37710	TcIL3000_0_37710.1	protein_coding	8	14	14	64	0	0	0	0	1	8	7	0	0	13	0	0	0	0	0	3	0	0	14	56
TcIL3000_0_37720	TcIL3000_0_37720	TcIL3000_0_37720.1	protein_coding	0	8	4	88	0	0	0	0	0	44	0	0	0	4	0	0	0	0	0	0	0	0	8	44
TcIL3000_0_37730	TcIL3000_0_37730	TcIL3000_0_37730.1	protein_coding	2	0	0	98	0	0	0	0	0	56	2	0	0	0	0	0	0	0	0	0	0	0	0	42
TcIL3000_0_37750	TcIL3000_0_37750	TcIL3000_0_37750.1	protein_coding	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_37760	TcIL3000_0_37760	TcIL3000_0_37760.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_37770	TcIL3000_0_37770	TcIL3000_0_37770.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_37780	TcIL3000_0_37780	TcIL3000_0_37780.1	protein_coding	0	3	4	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	1
TcIL3000_0_37810	TcIL3000_0_37810	TcIL3000_0_37810.1	protein_coding	2	36	54	143	0	0	0	0	0	143	2	0	0	54	0	0	0	0	0	0	0	0	36	0
TcIL3000_0_37820	TcIL3000_0_37820	TcIL3000_0_37820.1	protein_coding	0	2	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_37830	TcIL3000_0_37830	TcIL3000_0_37830.1	protein_coding	0	6	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	10
TcIL3000_0_37920	TcIL3000_0_37920	TcIL3000_0_37920.1	protein_coding	0	0	0	14	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_0_37930	TcIL3000_0_37930	TcIL3000_0_37930.1	protein_coding	0	1	0	13	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	5
TcIL3000_0_37940	TcIL3000_0_37940	TcIL3000_0_37940.1	protein_coding	6	23	62	408	0	1	0	0	1	134	6	0	0	60	0	0	0	0	0	0	0	0	23	274
TcIL3000_0_37950	TcIL3000_0_37950	TcIL3000_0_37950.1	protein_coding	2	8	12	228	0	0	1	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	8	228
TcIL3000_0_37960	TcIL3000_0_37960	TcIL3000_0_37960.1	protein_coding	12	15	35	211	0	0	1	1	0	68	7	0	0	33	0	0	0	0	0	3	2	0	15	143
TcIL3000_0_37970	TcIL3000_0_37970	TcIL3000_0_37970.1	protein_coding	10	18	15	243	0	0	1	0	0	130	8	0	0	15	0	0	0	0	0	2	0	0	18	113
TcIL3000_0_37980	TcIL3000_0_37980	TcIL3000_0_37980.1	protein_coding	7	32	38	229	0	1	1	0	1	173	6	0	0	35	0	0	0	0	0	1	0	0	32	56
TcIL3000_0_37990	TcIL3000_0_37990	TcIL3000_0_37990.1	protein_coding	12	8	11	203	0	0	2	0	0	178	11	0	0	10	0	0	0	0	0	3	0	0	8	25
TcIL3000_0_38000	TcIL3000_0_38000	TcIL3000_0_38000.1	protein_coding	0	2	3	28	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	28
TcIL3000_0_38010	TcIL3000_0_38010	TcIL3000_0_38010.1	protein_coding	16	50	27	127	0	1	3	3	1	0	16	0	0	19	0	0	0	0	0	1	0	0	50	127
TcIL3000_0_38020	TcIL3000_0_38020	TcIL3000_0_38020.1	protein_coding	8	65	45	102	0	0	0	0	0	102	7	0	0	45	0	0	0	1	0	1	0	0	65	0
TcIL3000_0_38030	TcIL3000_0_38030	TcIL3000_0_38030.1	protein_coding	0	0	2	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16
TcIL3000_0_38040	TcIL3000_0_38040	TcIL3000_0_38040.1	protein_coding	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16
TcIL3000_0_38050	TcIL3000_0_38050	TcIL3000_0_38050.1	protein_coding	0	0	0	28	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26
TcIL3000_0_38060	TcIL3000_0_38060	TcIL3000_0_38060.1	protein_coding	4	8	28	49	0	0	2	1	1	26	4	0	0	24	0	0	0	0	0	1	0	0	8	23
TcIL3000_0_38070	TcIL3000_0_38070	TcIL3000_0_38070.1	protein_coding	0	3	3	57	0	0	0	0	0	52	0	0	0	3	0	0	0	0	0	0	0	0	3	5
TcIL3000_0_38080	TcIL3000_0_38080	TcIL3000_0_38080.1	protein_coding	0	3	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	1	2	0
TcIL3000_0_38090	TcIL3000_0_38090	TcIL3000_0_38090.1	protein_coding	0	4	10	18	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	18
TcIL3000_0_38100	TcIL3000_0_38100	TcIL3000_0_38100.1	protein_coding	0	3	4	25	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	25
TcIL3000_0_38110	TcIL3000_0_38110	TcIL3000_0_38110.1	protein_coding	2	6	13	305	0	0	0	0	0	0	1	1	0	13	0	0	0	0	0	2	0	0	5	305
TcIL3000_0_38130	TcIL3000_0_38130	TcIL3000_0_38130.1	protein_coding	0	2	13	251	0	0	0	1	0	241	0	0	0	12	0	0	0	0	0	0	0	0	2	10
TcIL3000_0_38140	TcIL3000_0_38140	TcIL3000_0_38140.1	protein_coding	0	5	1	34	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	5	12
TcIL3000_0_38150	TcIL3000_0_38150	TcIL3000_0_38150.1	protein_coding	0	0	1	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22
TcIL3000_0_38160	TcIL3000_0_38160	TcIL3000_0_38160.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_38170	TcIL3000_0_38170	TcIL3000_0_38170.1	protein_coding	0	1	2	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	5
TcIL3000_0_38180	TcIL3000_0_38180	TcIL3000_0_38180.1	protein_coding	0	2	2	4	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2	0
TcIL3000_0_38190	TcIL3000_0_38190	TcIL3000_0_38190.1	protein_coding	1	8	7	11	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	8	11
TcIL3000_0_38200	TcIL3000_0_38200	TcIL3000_0_38200.1	protein_coding	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86
TcIL3000_0_38220	TcIL3000_0_38220	TcIL3000_0_38220.1	protein_coding	3	1	1	29	0	0	0	0	0	27	3	0	0	1	0	0	0	0	0	1	0	0	1	2
TcIL3000_0_38230	TcIL3000_0_38230	TcIL3000_0_38230.1	protein_coding	10	1	4	77	0	0	1	1	1	49	8	0	0	2	0	0	0	2	0	1	2	0	1	28
TcIL3000_0_38240	TcIL3000_0_38240	TcIL3000_0_38240.1	protein_coding	3	11	16	50	0	0	0	0	0	4	2	0	0	16	0	0	0	0	0	1	0	0	11	46
TcIL3000_0_38260	TcIL3000_0_38260	TcIL3000_0_38260.1	protein_coding	12	23	56	207	0	0	2	0	0	0	11	0	0	54	0	0	0	0	0	0	1	0	23	207
TcIL3000_0_38270	TcIL3000_0_38270	TcIL3000_0_38270.1	protein_coding	10	28	61	199	0	0	1	0	0	104	7	0	0	60	0	0	0	0	0	0	3	0	28	95
TcIL3000_0_38280	TcIL3000_0_38280	TcIL3000_0_38280.1	protein_coding	9	15	47	227	0	1	1	1	1	227	8	0	0	44	0	0	0	0	0	1	0	0	15	0
TcIL3000_0_38290	TcIL3000_0_38290	TcIL3000_0_38290.1	protein_coding	1	0	1	14	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	14
TcIL3000_0_38300	TcIL3000_0_38300	TcIL3000_0_38300.1	protein_coding	0	0	2	14	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	10
TcIL3000_0_38310	TcIL3000_0_38310	TcIL3000_0_38310.1	protein_coding	0	9	2	36	0	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	9	10
TcIL3000_0_38320	TcIL3000_0_38320	TcIL3000_0_38320.1	protein_coding	2	14	24	24	0	0	0	0	1	24	2	0	0	23	0	0	0	0	0	0	0	0	14	0
TcIL3000_0_38330	TcIL3000_0_38330	TcIL3000_0_38330.1	protein_coding	1	0	1	82	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	82
TcIL3000_0_38340	TcIL3000_0_38340	TcIL3000_0_38340.1	protein_coding	3	2	20	163	0	0	0	1	0	28	1	0	1	19	0	1	1	1	0	1	0	0	2	135
TcIL3000_0_38350	TcIL3000_0_38350	TcIL3000_0_38350.1	protein_coding	2	1	2	240	0	1	0	0	0	53	1	0	0	1	0	0	0	2	0	1	0	0	1	187
TcIL3000_0_38360	TcIL3000_0_38360	TcIL3000_0_38360.1	protein_coding	16	26	47	180	0	1	2	2	1	62	15	0	0	41	0	0	0	0	0	1	0	0	26	118
TcIL3000_0_38365	TcIL3000_0_38365	TcIL3000_0_38365.1	protein_coding	4	5	17	268	0	0	0	0	0	135	2	0	0	17	0	0	0	0	0	1	1	0	5	133
TcIL3000_0_38370	TcIL3000_0_38370	TcIL3000_0_38370.1	protein_coding	0	10	11	273	0	0	0	0	0	171	0	0	0	11	0	0	0	0	0	0	0	0	10	102
TcIL3000_0_38390	TcIL3000_0_38390	TcIL3000_0_38390.1	protein_coding	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4
TcIL3000_0_38400	TcIL3000_0_38400	TcIL3000_0_38400.1	protein_coding	1	6	4	4	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	6	4
TcIL3000_0_38410	TcIL3000_0_38410	TcIL3000_0_38410.1	protein_coding	2	4	1	26	0	0	0	0	0	26	2	0	0	1	0	0	0	0	0	0	0	0	4	0
TcIL3000_0_38440	TcIL3000_0_38440	TcIL3000_0_38440.1	protein_coding	0	0	0	45	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	22
TcIL3000_0_38460	TcIL3000_0_38460	TcIL3000_0_38460.1	protein_coding	0	0	0	45	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	27
TcIL3000_0_38470	TcIL3000_0_38470	TcIL3000_0_38470.1	protein_coding	0	0	0	30	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	23
TcIL3000_0_38480	TcIL3000_0_38480	TcIL3000_0_38480.1	protein_coding	2	2	0	25	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	23
TcIL3000_0_38490	TcIL3000_0_38490	TcIL3000_0_38490.1	protein_coding	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16
TcIL3000_0_38500	TcIL3000_0_38500	TcIL3000_0_38500.1	protein_coding	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TcIL3000_0_38510	TcIL3000_0_38510	TcIL3000_0_38510.1	protein_coding	0	5	11	243	0	0	0	0	0	149	0	0	0	11	0	0	0	0	0	0	0	0	5	94
TcIL3000_0_38620	TcIL3000_0_38620	TcIL3000_0_38620.1	protein_coding	0	1	2	48	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	48
TcIL3000_0_38630	TcIL3000_0_38630	TcIL3000_0_38630.1	protein_coding	0	2	7	99	0	0	0	0	0	22	0	0	0	7	0	0	0	0	0	0	0	0	2	77
TcIL3000_0_38640	TcIL3000_0_38640	TcIL3000_0_38640.1	protein_coding	0	2	9	100	0	0	0	0	0	48	0	0	0	9	0	0	0	0	0	0	0	0	2	52
TcIL3000_0_38650	TcIL3000_0_38650	TcIL3000_0_38650.1	protein_coding	2	4	3	83	0	0	0	1	0	81	2	0	0	2	0	0	0	0	0	0	0	0	4	2
TcIL3000_0_38660	TcIL3000_0_38660	TcIL3000_0_38660.1	protein_coding	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TcIL3000_0_38670	TcIL3000_0_38670	TcIL3000_0_38670.1	protein_coding	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_0_38680	TcIL3000_0_38680	TcIL3000_0_38680.1	protein_coding	0	5	3	92	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	92
TcIL3000_0_38690	TcIL3000_0_38690	TcIL3000_0_38690.1	protein_coding	0	5	6	91	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	5	83
TcIL3000_0_38700	TcIL3000_0_38700	TcIL3000_0_38700.1	protein_coding	4	22	29	47	0	0	1	0	0	47	3	0	0	28	0	0	0	0	0	1	0	0	22	0
TcIL3000_0_38710	TcIL3000_0_38710	TcIL3000_0_38710.1	protein_coding	0	3	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0
TcIL3000_0_38720	TcIL3000_0_38720	TcIL3000_0_38720.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TcIL3000_0_38740	TcIL3000_0_38740	TcIL3000_0_38740.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TcIL3000_0_38760	TcIL3000_0_38760	TcIL3000_0_38760.1	protein_coding	0	8	5	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	1
TcIL3000_0_38770	TcIL3000_0_38770	TcIL3000_0_38770.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
